n_sp,uni_range_summary,Class,mn_tmp,lwr_tmp,upr_tmp,mn_tmax,lwr_tmax,upr_tmax,mn_tmin,lwr_tmin,upr_tmin,mn_p,lwr_p,upr_p
893,Trichoglossus haematodus,Aves,19.21540095,18.30668183,20.12412007,28.65964126,28.02370299,29.29557954,18.66845842,17.83257318,19.50434366,107.7258192,86.35046328,129.101175
894,Trichoglossus moluccanus,Aves,17.95050245,17.35766872,18.54333619,27.82697925,27.1260435,28.52791499,17.55101194,16.80227612,18.29974777,93.72509842,79.21877608,108.2314208
895,Alisterus scapularis,Aves,16.46050152,15.63597933,17.2850237,28.01770091,27.50598143,28.52942039,16.50899394,15.69483263,17.32315525,116.2569758,103.6939331,128.8200184
896,Psittacula krameri,Aves,12.8689597,11.82987543,13.90804397,8.675795479,7.196875827,10.15471513,3.143567476,2.014491099,4.272643854,66.24496194,59.58705944,72.90286444
897,Zanda funereus,Aves,17.15509429,16.48539921,17.82478936,27.07724,26.54563264,27.60884736,17.0478019,16.31839237,17.77721144,135.3215533,121.2511807,149.3919259
898,Purpureicephalus spurius,Aves,17.341718,16.92914764,17.75428836,28.93375,27.96153183,29.90596817,15.58125,15.06872253,16.09377747,24.4125,22.410034,26.414966
899,Psittacula eupatria,Aves,13.75780429,12.50498302,15.01062556,9.819053493,8.068544574,11.56956241,3.911099701,2.632758754,5.189440649,65.37017152,60.03619132,70.70415171
900,Barnardius zonarius,Aves,19.37135636,18.49143652,20.25127621,31.69589182,30.641928,32.74985563,18.12779727,17.17492916,19.08066538,37.19842636,27.54207286,46.85477987
901,Brotogeris jugularis,Aves,25.18354833,24.39440673,25.97268994,29.54479833,28.65875457,30.4308421,19.18586833,18.1363992,20.23533747,49.121505,45.0947932,53.1482168
902,Pyrrhura frontalis,Aves,20.07574319,19.58064402,20.57084236,28.79371393,28.19301547,29.3944124,19.1023925,18.62065818,19.58412681,203.3546168,183.898408,222.8108255
903,Calyptorhynchus lathami,Aves,17.262948,16.94630283,17.57959317,25.70875,25.29563914,26.12186086,17.453942,16.97160274,17.93628126,112.03076,99.60678374,124.4547363
904,Psittacula cyanocephala,Aves,25.45553802,24.86717514,26.04390091,26.85761725,25.77148515,27.94374934,15.08081836,13.83250947,16.32912726,19.56101963,12.85660309,26.26543617
905,Psittacula alexandri,Aves,26.73439613,26.19532142,27.27347083,28.43456667,27.4963655,29.37276783,19.26083673,17.90866419,20.61300927,85.58601018,64.02984499,107.1421754
906,Thectocercus acuticaudatus,Aves,21.11920113,19.95465099,22.28375127,29.59751025,28.02450384,31.17051665,18.14963852,16.89281346,19.40646359,102.6916069,90.22199818,115.1612157
907,Psittacula derbiana,Aves,11.87544543,10.67220903,13.07868183,7.961160714,6.325479325,9.596842104,1.8625,0.240688539,3.484311461,56.07589286,48.97742112,63.17436459
908,Psittacus erithacus,Aves,24.0710675,23.51152711,24.63060789,28.86803558,28.24277842,29.49329274,19.8000924,19.06149164,20.53869316,57.10331522,49.06756748,65.13906296
909,Psittacus timneh,Aves,26.03679593,25.88720574,26.18638611,30.55294481,30.17364245,30.93224718,21.82753778,21.61059863,22.04447693,86.48834074,75.05725591,97.91942557
910,Pteroglossus viridis,Aves,27.71904208,27.56877107,27.86931309,30.91200016,30.64845196,31.17554836,23.14811226,22.96811925,23.32810527,186.0078954,167.2909195,204.7248713
911,Ptilinopus porphyreus,Aves,19.9313609,19.31884538,20.54387642,23.25824076,22.57814427,23.93833725,16.0670939,15.4407256,16.69346221,359.6613067,343.1652781,376.1573354
916,Pyrenestes sanguineus,Aves,26.45186574,26.13117908,26.7725524,32.98491278,32.57881031,33.39101525,19.10576926,18.28244539,19.92909313,22.10703559,14.78180588,29.4322653
917,Pyrrhura cruentata,Aves,24.31396422,24.05389895,24.57402949,30.60671286,30.357323,30.85610272,21.67066226,21.38597741,21.95534711,97.55274988,89.93288369,105.1726161
918,Pyrrhura molinae,Aves,21.45509724,20.67289496,22.23729952,30.8102625,30.16481411,31.45571089,19.939725,19.22762795,20.65182205,157.24375,148.5460867,165.9414133
919,Pyrrhura perlata,Aves,27.97469588,27.75964405,28.18974771,31.857,31.572065,32.141935,22.8434875,22.55467943,23.13229557,281.408875,271.8033714,291.0143786
920,Pyrrhura picta,Aves,25.91608643,25.36421295,26.46795992,29.44426852,28.90137161,29.98716543,20.42875841,19.64207673,21.21544009,117.7122557,96.11132715,139.3131842
921,Pyrrhura roseifrons,Aves,26.45790388,26.19402784,26.72177992,31.70065789,31.53177248,31.86954331,22.07310855,21.72669292,22.41952418,311.8745888,284.4263611,339.3228165
922,Pyrrhura rupicola,Aves,26.51469304,26.36146072,26.66792536,31.89105,31.74566467,32.03643533,22.5152,22.32992459,22.70047541,372.91775,349.353258,396.482242
930,Pytilia phoenicoptera,Aves,27.99534762,27.54369774,28.4469975,34.68559502,34.25780838,35.11338166,19.36020832,18.92684351,19.79357313,5.96825,3.434066886,8.502433114
934,Ramphastos toco,Aves,22.14711506,21.56587929,22.72835083,29.48171346,28.91383564,30.04959128,19.48020956,18.99961087,19.96080825,224.6016092,215.3455788,233.8576396
984,Schistochlamys melanopis,Aves,24.71468722,23.86285758,25.56651686,29.95901632,29.02068644,30.8973462,19.7863954,18.83372902,20.73906178,129.2652127,107.6369415,150.8934839
992,Serinus alario,Aves,17.17338462,16.77802082,17.56874842,31.35528,30.88500628,31.82555372,15.21197644,14.86393371,15.56001917,25.475325,22.05802815,28.89262185
993,Serinus canaria,Aves,17.96938629,17.16061094,18.77816164,16.87726652,15.74024315,18.0142899,11.39864881,10.28492033,12.5123773,93.69424235,79.69276095,107.6957237
994,Serinus citrinelloides,Aves,20.76013871,20.1092103,21.41106713,27.04379735,26.31384883,27.77374586,16.41908144,15.54353365,17.29462923,146.1592487,122.544083,169.7744144
995,Serinus leucopygius,Aves,27.84402091,26.86650132,28.8215405,34.24138686,32.73829469,35.74447904,19.21753614,18.30278545,20.13228682,10.15702273,3.552037406,16.76200805
996,Serinus mozambicus,Aves,22.55171168,21.43805439,23.66536897,28.25378312,26.72580094,29.7817653,16.89636916,15.43157725,18.36116107,61.67312168,44.70759657,78.63864678
997,Serinus serinus,Aves,13.77418669,12.95637326,14.59200013,9.154032152,7.891861732,10.41620257,2.216584811,1.439917977,2.993251645,55.17535856,49.63756046,60.71315666
999,Sicalis flaveola,Aves,19.9572473,19.09929723,20.81519737,27.83567222,26.94366286,28.72768158,17.07091714,16.08838548,18.0534488,117.8813551,99.28412475,136.4785854
1009,Spermestes bicolor,Aves,21.70214224,21.03333705,22.37094743,28.96409564,28.39778568,29.5304056,19.64542582,18.89945284,20.3913988,129.2986527,112.9248507,145.6724546
1010,Spermestes cucullata,Aves,19.93347374,19.47066855,20.39627893,28.76448608,28.29136307,29.23760909,18.49559676,18.01220615,18.97898737,138.7036957,129.1669747,148.2404166
1011,Spermestes fringilloides,Aves,22.80288406,22.10154616,23.50422196,29.80448628,29.20736423,30.40160833,19.86620844,19.2489368,20.48348008,129.8541505,109.5371512,150.1711498
1012,Spermophaga haematina,Aves,26.85990158,26.56569162,27.15411154,31.73086012,31.3695577,32.09216254,20.43874784,19.93072974,20.94676594,16.93559645,11.29177033,22.57942256
1016,Streptopelia chinensis,Aves,21.36722298,20.2336831,22.50076286,24.26054807,22.73258255,25.78851359,15.49377346,14.05866919,16.92887773,75.62064468,57.17315857,94.06813078
1019,Spinus atratus,Aves,8.990584234,8.12322799,9.857940478,17.89603572,17.01307161,18.77899983,4.78165,3.896861766,5.666438234,103.679375,89.07644248,118.2823075
1020,Sporophila luctuosa,Aves,18.8872588,17.85840904,19.91610855,24.14231786,23.16914031,25.11549541,13.68601428,12.56197346,14.8100551,131.5134464,111.7131722,151.3137206
1021,Sporophila telasco,Aves,22.54054367,21.7506794,23.33040793,29.01358204,28.44179762,29.58536647,19.895278,19.22043575,20.57012024,72.52828272,48.00732457,97.04924086
1022,Stagonopleura guttata,Aves,15.51703519,15.07578662,15.95828376,29.40668442,28.91021038,29.90315846,14.77838866,14.30637137,15.25040595,64.09281346,56.84580475,71.33982217
1031,Stilpnia cayana,Aves,22.37688048,21.62045177,23.13330919,28.68096216,27.95386441,29.40805991,18.98024198,18.25786324,19.70262072,157.8896265,135.3214268,180.4578261
1032,Stilpnia cyanicollis,Aves,20.7295121,20.01370591,21.44531829,25.67718584,24.9491406,26.40523108,15.7532325,15.00594693,16.50051807,151.4810334,129.9537902,173.0082766
1033,Stizoptera bichenovii,Aves,20.45835224,19.47352007,21.44318441,31.84448208,31.24690986,32.44205429,19.96178559,19.18355937,20.74001181,136.6335151,115.4623308,157.8046993
1035,Streptopelia capicola,Aves,19.51294824,18.86460985,20.16128663,30.4985169,29.59877397,31.39825983,17.87417142,17.25761994,18.4907229,91.017126,78.83305922,103.2011928
1036,Streptopelia risoria,Aves,18.50393642,17.65118127,19.35669158,17.09991273,15.61587238,18.58395307,9.151047458,7.490944079,10.81115084,43.98854296,35.12302886,52.85405706
1041,Taeniopygia bichenovii,Aves,21.21063243,20.28054118,22.14072367,31.28108202,30.6271733,31.93499074,20.66355152,19.84683962,21.48026342,148.8868333,126.0936248,171.6800418
1042,Taeniopygia guttata,Aves,19.05711025,17.90368881,20.21053169,30.04263557,28.01188781,32.07338333,17.67517267,16.12201651,19.22832883,69.26027999,55.90626182,82.61429817
1047,Tangara chilensis,Aves,23.77167282,22.97488489,24.56846075,28.7746875,27.98065473,29.56872027,19.036475,18.2328387,19.8401113,210.183625,190.5589181,229.8083319
1048,Tangara mexicana,Aves,25.692673,25.23650852,26.14883748,30.66922096,30.23628366,31.10215826,21.72897204,21.25858109,22.19936299,150.3625532,126.8840955,173.8410108
1049,Tangara parzudakii,Aves,18.82306794,18.1803568,19.46577908,23.2343875,22.64938277,23.81939223,14.2616,13.53585627,14.98734373,220.18375,196.1746719,244.1928281
1050,Tangara schrankii,Aves,24.18186674,23.57998794,24.78374554,29.18465,28.54371583,29.82558417,19.4836875,18.87256503,20.09480997,223.29075,201.1930678,245.3884322
1051,Tangara velia,Aves,26.07879326,25.73753244,26.42005408,31.28348864,30.93407476,31.63290252,22.20881092,21.90747136,22.51015048,184.6669403,159.9971347,209.336746
1066,Tersina viridis,Aves,22.40049348,21.6379003,23.16308666,28.01194298,27.16449106,28.8593949,18.08368836,17.32422895,18.84314777,159.8173509,132.2721421,187.3625596
1087,Thraupis episcopus,Aves,23.64117586,22.62611234,24.65623938,27.84743772,26.84094924,28.8539262,17.48270756,16.34865381,18.61676132,87.31411304,65.40692182,109.2213043
1088,Threskiornis aethiopicus,Aves,18.06010844,17.5948275,18.52538938,27.00181236,25.74481336,28.25881137,15.81476899,14.87366569,16.75587229,82.23865605,68.66548786,95.81182425
1092,Tockus rufirostris,Aves,23.75337263,23.47618055,24.03056471,31.41809211,30.90227484,31.93390937,19.30493421,18.83132135,19.77854707,52.44078947,41.68139149,63.20018746
1093,Tockus erythrorhynchus,Aves,22.86830443,22.47221774,23.26439112,32.91795699,32.58257577,33.25333821,20.5813172,20.24847312,20.91416129,105.5862903,100.6724382,110.5001424
1094,Tockus damarensis,Aves,21.59967438,21.34664202,21.85270673,32.6859375,32.53751128,32.83436372,17.8375,17.63642745,18.03857255,81.9140625,76.0273462,87.8007788
1119,Treron calvus,Aves,21.98806338,21.43240799,22.54371877,30.88342598,30.23138025,31.53547171,19.93640894,19.41668168,20.4561362,121.1499704,109.8786913,132.4212496
1120,Treron curvirostra,Aves,25.9607732,25.53931396,26.38223244,28.87974876,28.40777216,29.35172536,19.13058964,18.32427587,19.93690341,32.05392926,18.49910638,45.60875214
1121,Treron waalia,Aves,26.40388128,25.66103399,27.14672857,31.42637444,30.5131907,32.33955818,16.65598354,15.90812748,17.4038396,4.428577393,2.663702107,6.19345268
1155,Turtur tympanistria,Aves,21.2826929,20.681258,21.8841278,29.3623543,28.73437743,29.99033117,19.73928098,19.12695123,20.35161073,127.5883676,113.4429193,141.7338159
1157,Uraeginthus bengalus,Aves,24.08184128,23.23680441,24.92687815,29.84648454,29.31170411,30.38126497,19.38465364,18.08912631,20.68018097,27.6365245,22.50786569,32.76518331
1159,Urocolius macrourus,Aves,24.49607028,23.66351127,25.32862929,30.6941124,30.14368436,31.24454044,17.02967762,16.21122426,17.84813098,28.98019473,22.42279604,35.53759342
1194,Vidua chalybeata,Aves,21.60283404,21.026386,22.17928208,31.89821308,31.3722446,32.42418156,19.38502334,18.86430016,19.90574652,110.3873999,103.0156439,117.7591559
1195,Vidua macroura,Aves,18.72293226,18.18396629,19.26189822,28.60181014,27.99978725,29.20383303,17.17381455,16.63758472,17.71004439,111.1107927,98.47027896,123.7513064
1196,Vidua paradisaea,Aves,21.56473088,21.01750736,22.1119544,32.030925,31.53755059,32.52429941,19.4875,19.00276196,19.97223804,110.46,104.2552373,116.6647627
1197,Vidua regia,Aves,20.6018273,20.26297697,20.94067763,32.497325,31.96814925,33.02650075,18.58375,18.2060585,18.9614415,93.556625,87.81769733,99.29555267
1198,Volatinia jacarina,Aves,24.37015112,23.44046588,25.29983636,29.0312784,28.11416812,29.94838868,17.11014564,15.75701875,18.46327253,70.2767654,50.82340156,89.73012924
1211,Xipholena punicea,Aves,27.8695449,27.70256175,28.03652805,31.9885875,31.49760954,32.47956546,23.078625,22.93388241,23.22336759,165.9285,145.1240091,186.7329909
1221,Zosterops poliogastrus,Aves,17.5268611,16.80236898,18.25135322,24.879225,24.12831291,25.63013709,10.3697125,9.548221207,11.1912038,28.893375,24.61420431,33.17254569
1222,Zosterops senegalensis,Aves,21.83469358,20.96167822,22.70770894,28.68594382,27.80943723,29.56245041,17.17453493,16.36787311,17.98119676,123.9359798,102.2804281,145.5915315
